15616     0.000000
0.000372023991     4.148500   -21.298185     9.056846    -0.100080    -0.422339     0.259325
0.000372023991     4.097077   -21.065878     8.923735    -0.548658    -0.001345     0.179330
0.000372023991     4.409320   -20.662222     8.773354    -1.376735     0.695124    -0.233533
0.000372023991     6.800419   -21.148027     8.823038    -0.383565     1.763322    -0.802170
0.000372023991     4.753072   -20.344025     8.605256    -1.214914     0.651055    -0.330300
0.000372023991    10.019702   -20.449732     8.690026    -0.230583     1.596499    -0.679265
0.000372023991     4.920421   -20.776373     8.720446    -0.789271     1.196283    -0.244979
0.000372023991     6.135838   -17.757847     7.502694    -1.002990     1.135465    -0.471334
0.000372023991     3.659291   -21.962006     9.223467     0.274701     0.031604     0.111749
0.000372023991     5.928205   -23.668556     9.976466     0.942406     1.351969    -0.587886
0.000372023991     3.117458   -20.717827     8.790941    -0.861953    -0.098479     0.000815
0.000372023991     5.045250   -21.275007     9.024903    -0.360870     1.555152    -0.609853
0.000372023991     4.866548   -21.232199     8.984191    -1.096970     1.486397    -0.760419
0.000372023991     4.805639   -23.682308     9.962584     1.011134     0.893998    -0.336360
0.000372023991     6.793170   -21.754234     9.161332     0.173427     1.772696    -0.714487
0.000372023991     6.274815   -19.655998     8.307611    -0.885624     1.457286    -0.574480
0.000372023991     2.223329   -22.771261     9.539002     0.586232     0.024143    -0.009726
0.000372023991     5.186280   -20.701456     8.733466    -0.720817     1.416689    -0.574686
0.000372023991     7.748560   -22.326807     9.428406     0.250839     1.712196    -0.661310
0.000372023991     0.667772   -20.101526     8.476475    -0.403504    -0.085642     0.023424
0.000372023991     4.597754   -21.332357     8.937812    -1.304612     0.800351    -0.507219
0.000372023991     5.617759   -20.612965     8.650481    -0.668024     1.660468    -0.588960
0.000372023991     5.523422   -19.115440     8.028070    -1.023875     1.258145    -0.536984
0.000372023991     4.982108   -21.961105     9.219131     0.587290     1.436435    -0.692794
0.000372023991     5.149938   -20.363400     8.528453    -0.993514     1.155388    -0.538118
0.000372023991     5.265924   -22.607117     9.552008     0.873708     1.111253    -0.473977
0.000372023991     3.117260   -16.366735     6.881037    -0.953968     0.576449    -0.257643
0.000372023991     6.595140   -22.668247     9.585501     0.582830     1.471242    -0.648107
0.000372023991     7.706114   -22.608690     9.654147     0.336381     1.689803    -0.764985
0.000372023991     5.935183   -21.088177     8.899212    -0.862072     1.526939    -0.608892
0.000372023991     0.722313   -21.268135     9.044646    -0.180643    -0.174798     0.042807
0.000372023991     4.822881   -20.960157     8.903558    -0.892118     1.023062    -0.255280
0.000372023991     5.737919   -20.383801     8.654037    -0.752900     1.298404    -0.624732
0.000372023991     1.432760   -20.535315     8.719256    -0.335155    -0.127464     0.056363
0.000372023991     5.095310   -21.627737     9.169003     0.147281     1.569087    -0.882288
0.000372023991     1.704567   -22.253571     9.330655     0.330435    -0.120141     0.088985
0.000372023991     2.170645   -23.225311     9.844091     0.619403    -0.000798    -0.049424
0.000372023991     5.516032   -18.873856     7.933858    -0.979595     1.005279    -0.432701
0.000372023991     5.021785   -21.610435     9.110007     0.116335     1.461133    -0.650990
0.000372023991     3.357169   -21.843441     9.193770     0.219240     0.148579    -0.036479
0.000372023991     3.421033   -19.507687     8.272623    -1.172715     0.242066    -0.080877
0.000372023991     4.623685   -20.227949     8.526605    -1.326774     0.830329    -0.298663
0.000372023991     5.631097   -23.412785     9.903898     1.020036     1.178117    -0.486023
0.000372023991     3.989120   -23.060946     9.741765     1.137880     0.531564    -0.283800
0.000372023991     4.295557   -20.854383     8.812155    -0.993231     0.225552    -0.272845
0.000372023991     5.042468   -26.222628    11.002135     0.908848     0.840148    -0.346786
0.000372023991     3.612204   -22.975746     9.688488     0.778739     0.277195    -0.077790
0.000372023991     3.604745   -21.617193     9.119045     0.295964    -0.465699     0.200177
0.000372023991     4.659996   -20.776636     8.789056    -1.357820     1.167863    -0.281433
0.000372023991     9.057978   -22.082867     9.322049     0.111493     1.723823    -0.686079
0.000372023991     5.183843   -23.660215     9.955634     0.995464     0.982578    -0.419299
0.000372023991     4.427667   -21.054123     8.857800    -1.174501     0.355461    -0.061781
0.000372023991     4.238756   -21.146879     9.020082    -0.488235    -0.113871    -0.009666
0.000372023991     4.247891   -21.220366     8.982594    -0.709674     0.204262     0.271933
0.000372023991     4.522661   -20.516893     8.600268    -0.942934     0.949974    -0.408476
0.000372023991     4.279490   -22.726385     9.640738     0.885863     0.339048    -0.005693
0.000372023991     4.434799   -19.399549     8.198745    -0.969424     0.709707    -0.287829
0.000372023991     6.641997   -18.602022     7.839293    -0.959774     1.306434    -0.577578
0.000372023991     4.281969   -23.595394    10.029891     1.102815     0.748812    -0.352870
0.000372023991     7.543736   -20.321648     8.582725    -0.361992     1.748112    -0.770476
0.000372023991     3.114935   -16.931885     7.232242    -0.985603     0.495444    -0.205355
0.000372023991     4.870162   -21.424505     8.978683    -1.074956     1.732986    -0.520828
0.000372023991     5.672919   -21.888912     9.274747     0.200323     1.999063    -0.817056
0.000372023991     4.109426   -19.517202     8.307175    -1.112447     0.592866    -0.180695
0.000372023991     5.144514   -23.464111     9.910536     1.098193     1.147599    -0.464446
0.000372023991     8.612226   -22.850662     9.607186     0.352179     1.679696    -0.684855
0.000372023991    11.933512   -22.088736     9.291044     0.026476     1.565856    -0.662346
0.000372023991     5.545773   -23.226669     9.789446     0.924092     1.210722    -0.452051
0.000372023991     5.871284   -21.742584     9.198483     0.403851     1.824538    -0.739043
0.000372023991     3.643994   -20.602005     8.697230    -1.102305     0.188770    -0.008019
0.000372023991     3.826651   -18.271708     7.706431    -1.034390     0.632603    -0.295085
0.000372023991     3.258146   -21.092209     8.885599    -0.171226    -0.260743     0.109522
0.000372023991     8.276340   -22.029097     9.344460     0.125487     1.780853    -0.759508
0.000372023991     4.126414   -22.350004     9.455580     1.011649     0.366125    -0.320980
0.000372023991     5.562853   -16.573685     6.940635    -0.999486     0.923473    -0.387059
0.000372023991     4.655342   -22.470448     9.423036     1.103122     0.833051    -0.297414
0.000372023991     6.201605   -18.030333     7.565670    -1.041252     1.137317    -0.485612
0.000372023991     4.548223   -22.072100     9.339125     1.100578     0.436747    -0.188005
0.000372023991     5.623796   -18.782682     7.900562    -1.132232     1.154916    -0.465489
0.000372023991     6.220284   -20.636129     8.731948    -0.886468     1.617145    -0.625935
0.000372023991     6.121956   -21.224085     8.876819    -0.380514     1.625494    -0.721430
0.000372023991     3.274476   -23.053827     9.723585     0.710838     0.212528    -0.108683
0.000372023991     5.263412   -21.866140     9.240174     0.854860     1.646925    -0.752033
0.000372023991     4.206107   -19.535494     8.181580    -1.156986     0.575406    -0.165615
0.000372023991     3.390382   -23.103926     9.835159     0.783928     0.395046    -0.108024
0.000372023991     7.771431   -21.680365     9.106765     0.105026     1.843815    -0.762233
0.000372023991     1.430370   -20.747328     8.789707    -0.268497    -0.046450     0.005060
0.000372023991     3.264893   -21.648512     9.148890     0.173805    -0.206250     0.146282
0.000372023991     6.425557   -19.144461     8.110195    -0.906758     1.446030    -0.602209
0.000372023991     6.080863   -20.889587     8.844531    -0.325480     1.768844    -0.634799
0.000372023991     3.638500   -20.829859     8.809593    -0.753018     0.313493    -0.106981
0.000372023991     5.037639   -20.789818     8.824156    -1.151154     1.009626    -0.408820
0.000372023991     4.709131   -22.384687     9.471678     0.874644     0.828352    -0.435841
0.000372023991     2.519617   -25.654490    10.860980     0.822628     0.443688    -0.167672
0.000372023991     3.225506   -19.868555     8.346590    -0.834498     0.250533    -0.085336
0.000372023991     4.257469   -19.870060     8.429028    -1.100990     0.474587    -0.368836
0.000372023991     4.286474   -21.280567     9.000779    -0.681773    -0.043225     0.129375
0.000372023991     6.211809   -20.557325     8.690729    -0.783736     1.563522    -0.534205
0.000372023991     7.365055   -19.666862     8.331813    -0.754031     1.452067    -0.617404
0.000372023991     4.123903   -21.117056     8.919165    -0.711353     0.134817    -0.197114
0.000372023991     3.864970   -19.296202     8.150487    -1.233507     0.581664    -0.224055
0.000372023991     5.292440   -20.502974     8.638433    -0.866547     1.365470    -0.629494
0.000372023991     4.184558   -21.110666     8.897588    -0.993799    -0.034688    -0.174640
0.000372023991     4.868811   -21.823996     9.187905     1.049351     1.256364    -0.540535
0.000372023991     3.987886   -20.564985     8.644245    -0.746917     0.365361    -0.121129
0.000372023991     4.870655   -23.547129     9.933643     1.079027     1.117194    -0.475494
0.000372023991     5.617586   -18.630869     7.889007    -1.059312     1.067228    -0.514366
