  6.5000    0  34.3150   1.3622 -0.212083    0.206742
  6.5000    1   1.0103   0.4687 -2.350006    5.637327
  6.6250    0  34.2882   1.3880 -0.216267    0.206575
  6.6250    1   0.5240   1.0291 -5.064663    3.023941
  6.7500    0  34.2609   1.4138 -0.220458    0.206403
  6.7500    1  -0.1703   1.1930 -5.638132   -0.412069
  6.8750    0  34.2331   1.4396 -0.224654    0.206228
  6.8750    1  -0.8105   0.9463 -4.307813   -3.355743
  7.0000    0  34.2048   1.4654 -0.228857    0.206050
  7.0000    1  -1.1995   0.4025 -1.755958   -5.076871
  7.1250    0  34.1759   1.4911 -0.233067    0.205868
  7.1250    1  -1.2303  -0.2621 1.288348   -5.250018
  7.2500    0  34.1465   1.5168 -0.237283    0.205682
  7.2500    1  -0.8875  -0.8455 4.070724   -3.780329
  7.3750    0  34.1166   1.5425 -0.241506    0.205493
  7.3750    1  -0.2566  -1.1494 5.722126   -0.855138
  7.5000    0  34.0861   1.5682 -0.245737    0.205300
  7.5000    1   0.4632  -1.0306 5.350677    2.768240
  7.6250    0  34.0551   1.5938 -0.249974    0.205104
  7.6250    1   0.9875  -0.4892 2.649571    5.569826
  7.7500    0  34.0236   1.6195 -0.254219    0.204903
  7.7500    1   1.0752   0.2667 -1.296339    5.999692
  7.8750    0  33.9916   1.6451 -0.258471    0.204699
  7.8750    1   0.6942   0.9095 -4.493871    3.903216
  8.0000    0  33.9590   1.6706 -0.262731    0.204491
  8.0000    1   0.0326   1.1937 -5.678500    0.558751
  8.1250    0  33.9259   1.6962 -0.266998    0.204280
  8.1250    1  -0.6453   1.0570 -4.836064   -2.610741
  8.2500    0  33.8923   1.7217 -0.271274    0.204064
  8.2500    1  -1.1207   0.5828 -2.569666   -4.728201
  8.3750    0  33.8581   1.7472 -0.275557    0.203845
  8.3750    1  -1.2601  -0.0671 0.406061   -5.372265
  8.5000    0  33.8234   1.7727 -0.279849    0.203622
  8.5000    1  -1.0200  -0.6958 3.356030   -4.374085
  8.6250    0  33.7881   1.7981 -0.284149    0.203395
  8.6250    1  -0.4547  -1.0987 5.437333   -1.808987
  8.7500    0  33.7523   1.8235 -0.288457    0.203164
  8.7500    1   0.2683  -1.1075 5.711093    1.757914
  8.8750    0  33.7160   1.8489 -0.292774    0.202929
  8.8750    1   0.8781  -0.6719 3.608850    4.978988
  9.0000    0  33.6791   1.8743 -0.297100    0.202690
  9.0000    1   1.1021   0.0556 -0.184109    6.157888
  9.1250    0  33.6417   1.8996 -0.301435    0.202447
  9.1250    1   0.8412   0.7607 -3.762294    4.677604
  9.2500    0  33.6038   1.9249 -0.305779    0.202199
  9.2500    1   0.2337   1.1595 -5.551422    1.538436
  9.3750    0  33.5653   1.9501 -0.310133    0.201948
  9.3750    1  -0.4635   1.1392 -5.241638   -1.780625
  9.5000    0  33.5262   1.9754 -0.314495    0.201693
  9.5000    1  -1.0136   0.7482 -3.321173   -4.253928
  9.6250    0  33.4867   2.0005 -0.318868    0.201434
  9.6250    1  -1.2578   0.1298 -0.480329   -5.353929
  9.7500    0  33.4465   2.0257 -0.323250    0.201170
  9.7500    1  -1.1255  -0.5268 2.564208   -4.838306
  9.8750    0  33.4058   2.0508 -0.327642    0.200902
  9.8750    1  -0.6402  -1.0152 5.001278   -2.685351
 10.0000    0  33.3646   2.0759 -0.332044    0.200630
 10.0000    1   0.0638  -1.1482 5.879764    0.715433
 10.1250    0  33.3228   2.1010 -0.336457    0.200354
 10.1250    1   0.7372  -0.8310 4.433060    4.222560
 10.2500    0  33.2805   2.1260 -0.340880    0.200073
 10.2500    1   1.0896  -0.1573 0.944217    6.101683
 10.3750    0  33.2376   2.1510 -0.345313    0.199788
 10.3750    1   0.9596   0.5872 -2.888695    5.314965
 10.5000    0  33.1942   2.1760 -0.349758    0.199498
 10.5000    1   0.4270   1.0909 -5.252722    2.497888
 10.6250    0  33.1502   2.2009 -0.354213    0.199205
 10.6250    1  -0.2697   1.1903 -5.509860   -0.883897
 10.7500    0  33.1056   2.2258 -0.358680    0.198906
 10.7500    1  -0.8807   0.8943 -3.992077   -3.663520
 10.8750    0  33.0605   2.2506 -0.363158    0.198603
 10.8750    1  -1.2237   0.3236 -1.350379   -5.196850
 11.0000    0  33.0148   2.2754 -0.367647    0.198296
 11.0000    1  -1.2016  -0.3435 1.717138   -5.165580
 11.1250    0  32.9686   2.3002 -0.372148    0.197984
 11.1250    1  -0.8079  -0.9021 4.433028   -3.462990
 11.2500    0  32.9218   2.3249 -0.376661    0.197667
 11.2500    1  -0.1436  -1.1520 5.859544   -0.323081
 11.3750    0  32.8744   2.3496 -0.381187    0.197345
 11.3750    1   0.5701  -0.9612 5.093977    3.333165
 11.5000    0  32.8265   2.3743 -0.385724    0.197019
 11.5000    1   1.0379  -0.3643 2.044225    5.830741
 11.6250    0  32.7780   2.3989 -0.390274    0.196688
 11.6250    1   1.0452   0.3942 -1.899194    5.786402
 11.7500    0  32.7289   2.4234 -0.394837    0.196352
 11.7500    1   0.6064   0.9890 -4.783361    3.406088
 11.8750    0  32.6793   2.4479 -0.399413    0.196011
 11.8750    1  -0.0691   1.2083 -5.628331    0.058128
 12.0000    0  32.6291   2.4724 -0.404002    0.195666
 12.0000    1  -0.7255   1.0170 -4.564976   -2.968905
 12.1250    0  32.5783   2.4969 -0.408604    0.195315
 12.1250    1  -1.1588   0.5092 -2.184217   -4.905323
 12.2500    0  32.5269   2.5213 -0.413219    0.194959
 12.2500    1  -1.2464  -0.1508 0.836699   -5.351685
 12.3750    0  32.4750   2.5456 -0.417849    0.194598
 12.3750    1  -0.9534  -0.7629 3.753696   -4.124937
 12.5000    0  32.4225   2.5699 -0.422492    0.194232
 12.5000    1  -0.3472  -1.1196 5.659762   -1.324492
 12.6250    0  32.3694   2.5942 -0.427150    0.193861
 12.6250    1   0.3829  -1.0585 5.571875    2.347796
 12.7500    0  32.3157   2.6184 -0.431822    0.193484
 12.7500    1   0.9489  -0.5582 3.072243    5.354968
 12.8750    0  32.2614   2.6425 -0.436508    0.193103
 12.8750    1   1.0944   0.1881 -0.826749    6.068248
 13.0000    0  32.2065   2.6666 -0.441210    0.192715
 13.0000    1   0.7661   0.8566 -4.150231    4.231009
 13.1250    0  32.1511   2.6907 -0.445926    0.192323
 13.1250    1   0.1326   1.1921 -5.587534    1.021416
 13.2500    0  32.0951   2.7147 -0.450658    0.191925
 13.2500    1  -0.5517   1.1130 -5.023734   -2.184512
 13.3750    0  32.0384   2.7387 -0.455406    0.191521
 13.3750    1  -1.0646   0.6820 -2.962703   -4.486014
 13.5000    0  31.9812   2.7626 -0.460169    0.191112
 13.5000    1  -1.2592   0.0462 -0.055542   -5.395354
 13.6250    0  31.9234   2.7865 -0.464948    0.190697
 13.6250    1  -1.0730  -0.6022 2.985623   -4.658359
 13.7500    0  31.8650   2.8103 -0.469744    0.190276
 13.7500    1  -0.5411  -1.0527 5.294983   -2.259583
 13.8750    0  31.8060   2.8340 -0.474556    0.189849
 13.8750    1   0.1820  -1.1201 5.855902    1.305443
 14.0000    0  31.7463   2.8577 -0.479385    0.189417
 14.0000    1   0.8258  -0.7322 3.988044    4.694019
 14.1250    0  31.6861   2.8814 -0.484231    0.188978
 14.1250    1   1.1051  -0.0242 0.290010    6.143989
 14.2500    0  31.6253   2.9050 -0.489095    0.188534
 14.2500    1   0.9006   0.6971 -3.366804    4.940838
 14.3750    0  31.5638   2.9285 -0.493976    0.188083
 14.3750    1   0.3297   1.1417 -5.381508    1.979451
 14.5000    0  31.5018   2.9520 -0.498875    0.187627
 14.5000    1  -0.3638   1.1793 -5.353809   -1.327290
 14.6250    0  31.4391   2.9754 -0.503792    0.187163
 14.6250    1  -0.9436   0.8374 -3.667588   -3.947908
 14.7500    0  31.3758   2.9988 -0.508727    0.186694
 14.7500    1  -1.2399   0.2423 -0.938568   -5.298052
 14.8750    0  31.3119   3.0221 -0.513681    0.186218
 14.8750    1  -1.1640  -0.4246 2.151713   -5.054318
 15.0000    0  31.2474   3.0454 -0.518655    0.185736
 15.0000    1  -0.7195  -0.9540 4.783747   -3.103610
 15.1250    0  31.1823   3.0685 -0.523647    0.185247
 15.1250    1  -0.0256  -1.1445 5.943773    0.244879
 15.2500    0  31.1165   3.0917 -0.528659    0.184751
 15.2500    1   0.6730  -0.8803 4.757265    3.875973
 15.3750    0  31.0501   3.1147 -0.533691    0.184249
 15.3750    1   1.0765  -0.2353 1.408573    6.005872
 15.5000    0  30.9831   3.1377 -0.538744    0.183740
 15.5000    1   1.0049   0.5153 -2.453503    5.505503
 15.6250    0  30.9154   3.1607 -0.543817    0.183223
 15.6250    1   0.5163   1.0577 -5.008586    2.903636
 15.7500    0  30.8471   3.1835 -0.548910    0.182700
 15.7500    1  -0.1668   1.2137 -5.542649   -0.416702
 15.8750    0  30.7782   3.2063 -0.554025    0.182170
 15.8750    1  -0.7988   0.9713 -4.281695   -3.302274
 16.0000    0  30.7086   3.2291 -0.559162    0.181632
 16.0000    1  -1.1891   0.4325 -1.792102   -5.063793
 16.1250    0  30.6384   3.2517 -0.564320    0.181087
 16.1250    1  -1.2241  -0.2351 1.274903   -5.307477
 16.2500    0  30.5675   3.2743 -0.569501    0.180535
 16.2500    1  -0.8776  -0.8269 4.147391   -3.836504
 16.3750    0  30.4960   3.2969 -0.574704    0.179975
 16.3750    1  -0.2331  -1.1318 5.840932   -0.797200
 16.5000    0  30.4239   3.3193 -0.579930    0.179407
 16.5000    1   0.4962  -0.9975 5.353262    2.935370
 16.6250    0  30.3510   3.3417 -0.585179    0.178832
 16.6250    1   1.0094  -0.4377 2.484887    5.655969
 16.7500    0  30.2776   3.3640 -0.590452    0.178249
 16.7500    1   1.0751   0.3167 -1.437672    5.898440
 16.8750    0  30.2034   3.3863 -0.595749    0.177658
 16.8750    1   0.6864   0.9420 -4.472136    3.763932
 17.0000    0  30.1286   3.4085 -0.601070    0.177058
 17.0000    1   0.0341   1.2148 -5.580162    0.525325
 17.1250    0  30.0532   3.4306 -0.606416    0.176451
 17.1250    1  -0.6337   1.0801 -4.789121   -2.562652
 17.2500    0  29.9770   3.4526 -0.611787    0.175835
 17.2500    1  -1.1083   0.6118 -2.596766   -4.698978
 17.3750    0  29.9002   3.4745 -0.617184    0.175211
 17.3750    1  -1.2522  -0.0390 0.377761   -5.415794
 17.5000    0  29.8227   3.4964 -0.622607    0.174578
 17.5000    1  -1.0113  -0.6758 3.409008   -4.442836
 17.6250    0  29.7446   3.5182 -0.628056    0.173936
 17.6250    1  -0.4341  -1.0830 5.559362   -1.787592
 17.7500    0  29.6657   3.5399 -0.633532    0.173285
 17.7500    1   0.3016  -1.0802 5.758233    1.910850
 17.8750    0  29.5862   3.5615 -0.639036    0.172626
 17.8750    1   0.9059  -0.6244 3.476000    5.106491
 18.0000    0  29.5059   3.5830 -0.644567    0.171957
 18.0000    1   1.1082   0.1078 -0.353019    6.098468
 18.1250    0  29.4250   3.6045 -0.650126    0.171279
 18.1250    1   0.8346   0.7976 -3.781259    4.529745
 18.2500    0  29.3434   3.6258 -0.655714    0.170592
 18.2500    1   0.2333   1.1819 -5.459253    1.474553
 18.3750    0  29.2611   3.6471 -0.661331    0.169895
 18.3750    1  -0.4526   1.1606 -5.175488   -1.744844
 18.5000    0  29.1781   3.6683 -0.666978    0.169188
 18.5000    1  -0.9995   0.7757 -3.334222   -4.212275
 18.6250    0  29.0943   3.6894 -0.672654    0.168471
 18.6250    1  -1.2480   0.1586 -0.517820   -5.380223
 18.7500    0  29.0099   3.7104 -0.678362    0.167744
 18.7500    1  -1.1172  -0.5051 2.592582   -4.911602
 18.8750    0  28.9248   3.7313 -0.684100    0.167007
 18.8750    1  -0.6223  -1.0003 5.116231   -2.697530
 19.0000    0  28.8389   3.7522 -0.689870    0.166259
 19.0000    1   0.0961  -1.1261 5.963556    0.842700
 19.1250    0  28.7523   3.7729 -0.695672    0.165501
 19.1250    1   0.7699  -0.7887 4.342753    4.379248
 19.2500    0  28.6650   3.7936 -0.701507    0.164732
 19.2500    1   1.1027  -0.1044 0.761546    6.091610
 19.3750    0  28.5769   3.8141 -0.707375    0.163953
 19.3750    1   0.9557   0.6284 -2.951326    5.171110
 19.5000    0  28.4881   3.8345 -0.713277    0.163161
 19.5000    1   0.4251   1.1155 -5.176439    2.404694
 19.6250    0  28.3986   3.8549 -0.719213    0.162359
 19.6250    1  -0.2602   1.2105 -5.428242   -0.866894
 19.7500    0  28.3083   3.8751 -0.725184    0.161545
 19.7500    1  -0.8655   0.9199 -3.987325   -3.614528
 19.8750    0  28.2173   3.8953 -0.731191    0.160719
 19.8750    1  -1.2117   0.3525 -1.390851   -5.204443
 20.0000    0  28.1255   3.9153 -0.737234    0.159882
 20.0000    1  -1.1928  -0.3201 1.722283   -5.235903
 20.1250    0  28.0330   3.9352 -0.743313    0.159032
 20.1250    1  -0.7925  -0.8870 4.532524   -3.503195
 20.2500    0  27.9397   3.9551 -0.749431    0.158169
 20.2500    1  -0.1133  -1.1342 5.969417   -0.229433
 20.3750    0  27.8456   3.9748 -0.755586    0.157294
 20.3750    1   0.6061  -0.9249 5.052179    3.504303
 20.5000    0  27.7508   3.9944 -0.761780    0.156407
 20.5000    1   1.0582  -0.3125 1.863681    5.872612
 20.6250    0  27.6552   4.0139 -0.768014    0.155506
 20.6250    1   1.0452   0.4394 -2.004273    5.660139
 20.7500    0  27.5588   4.0333 -0.774288    0.154591
 20.7500    1   0.6036   1.0168 -4.732493    3.287836
 20.8750    0  27.4616   4.0525 -0.780602    0.153663
 20.8750    1  -0.0613   1.2280 -5.537008    0.050959
 21.0000    0  27.3636   4.0717 -0.786959    0.152721
 21.0000    1  -0.7098   1.0407 -4.540272   -2.918685
 21.1250    0  27.2649   4.0907 -0.793358    0.151765
 21.1250    1  -1.1446   0.5376 -2.221419   -4.894624
 21.2500    0  27.1653   4.1096 -0.799800    0.150795
 21.2500    1  -1.2366  -0.1258 0.821937   -5.412585
 21.3750    0  27.0649   4.1284 -0.806286    0.149809
 21.3750    1  -0.9400  -0.7469 3.831771   -4.185871
 21.5000    0  26.9637   4.1471 -0.812817    0.148809
 21.5000    1  -0.3197  -1.1050 5.783877   -1.268465
 21.6250    0  26.8617   4.1656 -0.819393    0.147793
 21.6250    1   0.4206  -1.0284 5.579358    2.517951
 21.7500    0  26.7589   4.1840 -0.826016    0.146762
 21.7500    1   0.9759  -0.5092 2.909903    5.445937
 21.8750    0  26.6552   4.2023 -0.832686    0.145715
 21.8750    1   1.0996   0.2364 -0.968498    5.972692
 22.0000    0  26.5507   4.2204 -0.839405    0.144651
 22.0000    1   0.7634   0.8881 -4.133098    4.095086
 22.1250    0  26.4453   4.2385 -0.846173    0.143571
 22.1250    1   0.1385   1.2122 -5.494016    0.986381
 22.2500    0  26.3391   4.2563 -0.852991    0.142474
 22.2500    1  -0.5361   1.1347 -4.978793   -2.139746
 22.3750    0  26.2321   4.2741 -0.859860    0.141359
 22.3750    1  -1.0485   0.7093 -2.990831   -4.459226
 22.5000    0  26.1242   4.2917 -0.866781    0.140227
 22.5000    1  -1.2478   0.0723 -0.085387   -5.441855
 22.6250    0  26.0154   4.3091 -0.873755    0.139076
 22.6250    1  -1.0608  -0.5847 3.038938   -4.731832
 22.7500    0  25.9057   4.3264 -0.880784    0.137907
 22.7500    1  -0.5166  -1.0400 5.421572   -2.241319
 22.8750    0  25.7952   4.3436 -0.887867    0.136719
 22.8750    1   0.2198  -1.0960 5.908516    1.460307
 23.0000    0  25.6838   4.3606 -0.895008    0.135512
 23.0000    1   0.8587  -0.6875 3.858193    4.826028
 23.1250    0  25.5714   4.3775 -0.902205    0.134285
 23.1250    1   1.1165   0.0260 0.121721    6.090143
 23.2500    0  25.4582   4.3942 -0.909461    0.133038
 23.2500    1   0.8991   0.7326 -3.389436    4.797433
 23.3750    0  25.3441   4.4107 -0.916777    0.131770
 23.3750    1   0.3338   1.1629 -5.294580    1.915126
 23.5000    0  25.2290   4.4271 -0.924155    0.130480
 23.5000    1  -0.3490   1.1993 -5.290371   -1.294717
 23.6250    0  25.1130   4.4434 -0.931594    0.129169
 23.6250    1  -0.9259   0.8631 -3.681739   -3.908839
 23.7500    0  24.9961   4.4594 -0.939097    0.127836
 23.7500    1  -1.2265   0.2691 -0.977663   -5.326927
 23.8750    0  24.8783   4.4753 -0.946665    0.126481
 23.8750    1  -1.1522  -0.4054 2.179514   -5.132045
 24.0000    0  24.7595   4.4910 -0.954300    0.125101
 24.0000    1  -0.6981  -0.9422 4.902242   -3.119862
 24.1250    0  24.6397   4.5066 -0.962002    0.123698
 24.1250    1   0.0110  -1.1258 6.033336    0.372769
 24.2500    0  24.5189   4.5220 -0.969774    0.122271
 24.2500    1   0.7106  -0.8410 4.670648    4.036750
 24.3750    0  24.3972   4.5372 -0.977616    0.120819
 24.3750    1   1.0948  -0.1848 1.227392    6.001089
 24.5000    0  24.2745   4.5522 -0.985531    0.119341
 24.5000    1   1.0060   0.5548 -2.518641    5.366886
 24.6250    0  24.1509   4.5670 -0.993520    0.117836
 24.6250    1   0.5189   1.0810 -4.937643    2.811322
 24.7500    0  24.0262   4.5816 -1.001584    0.116305
 24.7500    1  -0.1533   1.2325 -5.464509   -0.402552
 24.8750    0  23.9005   4.5961 -1.009726    0.114746
 24.8750    1  -0.7799   0.9950 -4.278258   -3.256054
 25.0000    0  23.7737   4.6103 -1.017947    0.113158
 25.0000    1  -1.1736   0.4592 -1.834130   -5.073699
 25.1250    0  23.6460   4.6244 -1.026248    0.111542
 25.1250    1  -1.2120  -0.2142 1.278781   -5.381774
 25.2500    0  23.5172   4.6382 -1.034632    0.109895
 25.2500    1  -0.8589  -0.8150 4.249257   -3.881385
 25.3750    0  23.3873   4.6518 -1.043101    0.108217
 25.3750    1  -0.1989  -1.1175 5.956516   -0.704333
 25.5000    0  23.2564   4.6653 -1.051657    0.106508
 25.5000    1   0.5368  -0.9645 5.315865    3.110002
 25.6250    0  23.1244   4.6785 -1.060301    0.104767
 25.6250    1   1.0346  -0.3887 2.306547    5.702777
 25.7500    0  22.9913   4.6914 -1.069037    0.102992
 25.7500    1   1.0802   0.3598 -1.543998    5.777842
 25.8750    0  22.8571   4.7042 -1.077865    0.101183
 25.8750    1   0.6883   0.9682 -4.426336    3.647926
 26.0000    0  22.7218   4.7167 -1.086789    0.099338
 26.0000    1   0.0459   1.2330 -5.493048    0.515936
 26.1250    0  22.5854   4.7290 -1.095810    0.097458
 26.1250    1  -0.6144   1.1018 -4.766108   -2.515361
 26.2500    0  22.4479   4.7411 -1.104931    0.095539
 26.2500    1  -1.0906   0.6379 -2.635437   -4.690464
 26.3750    0  22.3092   4.7529 -1.114156    0.093583
 26.3750    1  -1.2391  -0.0165 0.361272   -5.480131
 26.5000    0  22.1693   4.7645 -1.123485    0.091586
 26.5000    1  -0.9946  -0.6628 3.488248   -4.508696
 26.6250    0  22.0283   4.7758 -1.132923    0.089549
 26.6250    1  -0.4029  -1.0720 5.688743   -1.733716
 26.7500    0  21.8861   4.7869 -1.142471    0.087470
 26.7500    1   0.3436  -1.0537 5.770776    2.083672
 26.8750    0  21.7427   4.7977 -1.152133    0.085347
 26.8750    1   0.9378  -0.5784 3.316483    5.202021
 27.0000    0  21.5981   4.8082 -1.161912    0.083180
 27.0000    1   1.1185   0.1537 -0.494789    6.008661
 27.1250    0  21.4522   4.8185 -1.171811    0.080966
 27.1250    1   0.8366   0.8273 -3.768544    4.397346
 27.2500    0  21.3051   4.8285 -1.181833    0.078705
 27.2500    1   0.2433   1.2004 -5.370542    1.438202
 27.3750    0  21.1567   4.8382 -1.191982    0.076395
 27.3750    1  -0.4335   1.1803 -5.132769   -1.703059
 27.5000    0  21.0071   4.8476 -1.202261    0.074033
 27.5000    1  -0.9799   0.8007 -3.363764   -4.187677
 27.6250    0  20.8562   4.8567 -1.212674    0.071619
 27.6250    1  -1.2333   0.1821 -0.549630   -5.429632
 27.7500    0  20.7039   4.8655 -1.223224    0.069151
 27.7500    1  -1.1019  -0.4907 2.645937   -4.989923
 27.8750    0  20.5504   4.8739 -1.233916    0.066627
 27.8750    1  -0.5945  -0.9913 5.247290   -2.682617
 28.0000    0  20.3954   4.8821 -1.244754    0.064045
 28.0000    1   0.1380  -1.1058 6.021733    0.999157
 28.1250    0  20.2392   4.8900 -1.255741    0.061402
 28.1250    1   0.8074  -0.7473 4.216313    4.515422
 28.2500    0  20.0815   4.8975 -1.266884    0.058698
 28.2500    1   1.1190  -0.0570 0.594327    6.043322
 28.3750    0  19.9224   4.9046 -1.278185    0.055928
 28.3750    1   0.9590   0.6619 -2.977402    5.032295
 28.5000    0  19.7619   4.9114 -1.289651    0.053092
 28.5000    1   0.4333   1.1350 -5.094685    2.340186
 28.6250    0  19.6000   4.9179 -1.301286    0.050187
 28.6250    1  -0.2417   1.2285 -5.367672   -0.837180
 28.7500    0  19.4366   4.9240 -1.313096    0.047209
 28.7500    1  -0.8443   0.9432 -4.002924   -3.577755
 28.8750    0  19.2717   4.9297 -1.325085    0.044157
 28.8750    1  -1.1951   0.3766 -1.431971   -5.235776
 29.0000    0  19.1053   4.9350 -1.337261    0.041027
 29.0000    1  -1.1780  -0.3039 1.749170   -5.318141
 29.1250    0  18.9374   4.9399 -1.349629    0.037817
 29.1250    1  -0.7680  -0.8788 4.654422   -3.523722
 29.2500    0  18.7679   4.9445 -1.362196    0.034522
 29.2500    1  -0.0730  -1.1194 6.064781   -0.101222
 29.3750    0  18.5969   4.9486 -1.374968    0.031140
 29.3750    1   0.6480  -0.8892 4.969578    3.668776
 29.5000    0  18.4242   4.9523 -1.387953    0.027668
 29.5000    1   1.0812  -0.2651 1.684473    5.873017
