596     0.000000
    6.928000    32.435000    -1.035000    -0.338000     0.418000    -0.112000
    5.657000    34.036000    -1.464000    -0.442000     0.342000    -0.092000
    4.000000    35.264000    -1.793000    -0.521000     0.241000    -0.065000
    2.071000    36.036000    -2.000000    -0.571000     0.125000    -0.033000
    0.000000    36.299000    -2.071000    -0.588000     0.000000    -0.000000
   -2.071000    36.036000    -2.000000    -0.571000    -0.125000     0.033000
   -4.000000    35.264000    -1.793000    -0.521000    -0.241000     0.065000
   -5.657000    34.036000    -1.464000    -0.442000    -0.342000     0.092000
   -6.928000    32.435000    -1.035000    -0.338000    -0.418000     0.112000
   -7.727000    30.571000    -0.536000    -0.218000    -0.467000     0.125000
   -8.000000    28.571000    -0.000000    -0.088000    -0.483000     0.129000
   -7.727000    26.571000     0.536000     0.041000    -0.467000     0.125000
   -6.928000    24.708000     1.035000     0.162000    -0.418000     0.112000
   -5.657000    23.107000     1.464000     0.265000    -0.342000     0.092000
   -4.000000    21.879000     1.793000     0.345000    -0.241000     0.065000
   -2.071000    21.107000     2.000000     0.395000    -0.125000     0.033000
    0.000000    19.878000     2.329000     0.383000     0.000000    -0.000000
    2.076000    20.112000     2.267000     0.370000     0.105000    -0.028000
    4.039000    20.803000     2.082000     0.333000     0.204000    -0.055000
    5.785000    21.912000     1.784000     0.273000     0.293000    -0.078000
    7.219000    23.380000     1.391000     0.193000     0.365000    -0.098000
    8.264000    25.128000     0.923000     0.098000     0.418000    -0.112000
    8.863000    27.062000     0.404000    -0.006000     0.448000    -0.120000
    8.985000    29.077000    -0.135000    -0.116000     0.455000    -0.122000
    8.622000    31.065000    -0.668000    -0.224000     0.436000    -0.117000
    7.794000    32.918000    -1.165000    -0.324000     0.394000    -0.106000
    6.546000    34.537000    -1.599000    -0.412000     0.331000    -0.089000
    4.946000    35.835000    -1.946000    -0.482000     0.250000    -0.067000
    3.078000    36.740000    -2.189000    -0.531000     0.156000    -0.042000
    1.045000    37.206000    -2.314000    -0.557000     0.053000    -0.014000
   -1.045000    37.206000    -2.314000    -0.557000    -0.053000     0.014000
   -3.078000    36.740000    -2.189000    -0.531000    -0.156000     0.042000
   -4.946000    35.835000    -1.946000    -0.482000    -0.250000     0.067000
   -6.546000    34.537000    -1.599000    -0.412000    -0.331000     0.089000
   -7.794000    32.918000    -1.165000    -0.324000    -0.394000     0.106000
   -8.622000    31.065000    -0.668000    -0.224000    -0.436000     0.117000
   -8.985000    29.077000    -0.135000    -0.116000    -0.455000     0.122000
   -8.863000    27.062000     0.404000    -0.006000    -0.448000     0.120000
   -8.264000    25.128000     0.923000     0.098000    -0.418000     0.112000
   -7.219000    23.380000     1.391000     0.193000    -0.365000     0.098000
   -5.785000    21.912000     1.784000     0.273000    -0.293000     0.078000
   -4.039000    20.803000     2.082000     0.333000    -0.204000     0.055000
   -2.076000    20.112000     2.267000     0.370000    -0.105000     0.028000
    0.000000    18.912000     2.588000     0.359000     0.000000    -0.000000
    2.079000    19.123000     2.532000     0.349000     0.090000    -0.024000
    4.067000    19.747000     2.364000     0.320000     0.176000    -0.047000
    5.878000    20.757000     2.094000     0.273000     0.254000    -0.068000
    7.431000    22.108000     1.732000     0.211000     0.321000    -0.086000
    8.660000    23.742000     1.294000     0.135000     0.374000    -0.100000
    9.511000    25.587000     0.800000     0.050000     0.411000    -0.110000
    9.945000    27.562000     0.271000    -0.042000     0.430000    -0.115000
    9.945000    29.581000    -0.271000    -0.135000     0.430000    -0.115000
    9.511000    31.556000    -0.800000    -0.227000     0.411000    -0.110000
    8.660000    33.401000    -1.294000    -0.312000     0.374000    -0.100000
    7.431000    35.035000    -1.732000    -0.388000     0.321000    -0.086000
    5.878000    36.386000    -2.094000    -0.450000     0.254000    -0.068000
    4.067000    37.396000    -2.364000    -0.497000     0.176000    -0.047000
    2.079000    38.020000    -2.532000    -0.526000     0.090000    -0.024000
    0.000000    38.231000    -2.588000    -0.536000     0.000000    -0.000000
   -2.079000    38.020000    -2.532000    -0.526000    -0.090000     0.024000
   -4.067000    37.396000    -2.364000    -0.497000    -0.176000     0.047000
   -5.878000    36.386000    -2.094000    -0.450000    -0.254000     0.068000
   -7.431000    35.035000    -1.732000    -0.388000    -0.321000     0.086000
   -8.660000    33.401000    -1.294000    -0.312000    -0.374000     0.100000
   -9.511000    31.556000    -0.800000    -0.227000    -0.411000     0.110000
   -9.945000    29.581000    -0.271000    -0.135000    -0.430000     0.115000
   -9.945000    27.562000     0.271000    -0.042000    -0.430000     0.115000
   -9.511000    25.587000     0.800000     0.050000    -0.411000     0.110000
   -8.660000    23.742000     1.294000     0.135000    -0.374000     0.100000
   -7.431000    22.108000     1.732000     0.211000    -0.321000     0.086000
   -5.878000    20.757000     2.094000     0.273000    -0.254000     0.068000
   -4.067000    19.747000     2.364000     0.320000    -0.176000     0.047000
   -2.079000    19.123000     2.532000     0.349000    -0.090000     0.024000
    0.000000    17.946000     2.847000     0.338000     0.000000    -0.000000
    2.082000    18.138000     2.796000     0.330000     0.078000    -0.021000
    4.088000    18.707000     2.643000     0.308000     0.153000    -0.041000
    5.947000    19.633000     2.395000     0.270000     0.223000    -0.060000
    7.591000    20.882000     2.060000     0.220000     0.284000    -0.076000
    8.960000    22.408000     1.651000     0.159000     0.336000    -0.090000
   10.006000    24.158000     1.183000     0.089000     0.375000    -0.100000
   10.690000    26.066000     0.671000     0.012000     0.400000    -0.107000
   10.988000    28.066000     0.135000    -0.068000     0.411000    -0.110000
   10.888000    30.084000    -0.405000    -0.149000     0.408000    -0.109000
   10.395000    32.047000    -0.931000    -0.228000     0.389000    -0.104000
    9.526000    33.884000    -1.424000    -0.302000     0.357000    -0.096000
    8.313000    35.529000    -1.864000    -0.368000     0.311000    -0.083000
    6.800000    36.923000    -2.238000    -0.423000     0.255000    -0.068000
    5.040000    38.015000    -2.531000    -0.467000     0.189000    -0.051000
    3.099000    38.766000    -2.732000    -0.497000     0.116000    -0.031000
    1.046000    39.148000    -2.834000    -0.513000     0.039000    -0.010000
   -1.046000    39.148000    -2.834000    -0.513000    -0.039000     0.010000
   -3.099000    38.766000    -2.732000    -0.497000    -0.116000     0.031000
   -5.040000    38.015000    -2.531000    -0.467000    -0.189000     0.051000
   -6.800000    36.923000    -2.238000    -0.423000    -0.255000     0.068000
   -8.313000    35.529000    -1.864000    -0.368000    -0.311000     0.083000
   -9.526000    33.884000    -1.424000    -0.302000    -0.357000     0.096000
  -10.395000    32.047000    -0.931000    -0.228000    -0.389000     0.104000
  -10.888000    30.084000    -0.405000    -0.149000    -0.408000     0.109000
  -10.988000    28.066000     0.135000    -0.068000    -0.411000     0.110000
  -10.690000    26.066000     0.671000     0.012000    -0.400000     0.107000
  -10.006000    24.158000     1.183000     0.089000    -0.375000     0.100000
   -8.960000    22.408000     1.651000     0.159000    -0.336000     0.090000
   -7.591000    20.882000     2.060000     0.220000    -0.284000     0.076000
   -5.947000    19.633000     2.395000     0.270000    -0.223000     0.060000
   -4.088000    18.707000     2.643000     0.308000    -0.153000     0.041000
   -2.082000    18.138000     2.796000     0.330000    -0.078000     0.021000
    0.000000    16.980000     3.106000     0.320000     0.000000    -0.000000
    2.084000    17.156000     3.059000     0.314000     0.068000    -0.018000
    4.104000    17.679000     2.919000     0.295000     0.135000    -0.036000
    6.000000    18.533000     2.690000     0.265000     0.197000    -0.053000
    7.713000    19.692000     2.379000     0.224000     0.253000    -0.068000
    9.193000    21.121000     1.996000     0.174000     0.302000    -0.081000
   10.392000    22.776000     1.553000     0.116000     0.342000    -0.092000
   11.276000    24.607000     1.062000     0.051000     0.371000    -0.099000
   11.818000    26.559000     0.539000    -0.017000     0.388000    -0.104000
   12.000000    28.571000     0.000000    -0.088000     0.394000    -0.106000
   11.818000    30.584000    -0.539000    -0.159000     0.388000    -0.104000
   11.276000    32.536000    -1.062000    -0.228000     0.371000    -0.099000
   10.392000    34.367000    -1.553000    -0.292000     0.342000    -0.092000
    9.193000    36.022000    -1.996000    -0.351000     0.302000    -0.081000
    7.713000    37.451000    -2.379000    -0.401000     0.253000    -0.068000
    6.000000    38.610000    -2.690000    -0.442000     0.197000    -0.053000
    4.104000    39.463000    -2.919000    -0.472000     0.135000    -0.036000
    2.084000    39.986000    -3.059000    -0.490000     0.068000    -0.018000
    0.000000    40.163000    -3.106000    -0.497000     0.000000    -0.000000
   -2.084000    39.986000    -3.059000    -0.490000    -0.068000     0.018000
   -4.104000    39.463000    -2.919000    -0.472000    -0.135000     0.036000
   -6.000000    38.610000    -2.690000    -0.442000    -0.197000     0.053000
   -7.713000    37.451000    -2.379000    -0.401000    -0.253000     0.068000
   -9.193000    36.022000    -1.996000    -0.351000    -0.302000     0.081000
  -10.392000    34.367000    -1.553000    -0.292000    -0.342000     0.092000
  -11.276000    32.536000    -1.062000    -0.228000    -0.371000     0.099000
  -11.818000    30.584000    -0.539000    -0.159000    -0.388000     0.104000
  -12.000000    28.571000    -0.000000    -0.088000    -0.394000     0.106000
  -11.818000    26.559000     0.539000    -0.017000    -0.388000     0.104000
  -11.276000    24.607000     1.062000     0.051000    -0.371000     0.099000
  -10.392000    22.776000     1.553000     0.116000    -0.342000     0.092000
   -9.193000    21.121000     1.996000     0.174000    -0.302000     0.081000
   -7.713000    19.692000     2.379000     0.224000    -0.253000     0.068000
   -6.000000    18.533000     2.690000     0.265000    -0.197000     0.053000
   -4.104000    17.679000     2.919000     0.295000    -0.135000     0.036000
   -2.084000    17.156000     3.059000     0.314000    -0.068000     0.018000
    0.000000    16.014000     3.365000     0.304000     0.000000    -0.000000
    2.085000    16.177000     3.321000     0.299000     0.061000    -0.016000
    4.117000    16.661000     3.191000     0.284000     0.120000    -0.032000
    6.041000    17.453000     2.979000     0.259000     0.176000    -0.047000
    7.810000    18.533000     2.690000     0.225000     0.228000    -0.061000
    9.376000    19.873000     2.331000     0.183000     0.273000    -0.073000
   10.699000    21.438000     1.911000     0.134000     0.312000    -0.084000
   11.745000    23.188000     1.442000     0.080000     0.342000    -0.092000
   12.487000    25.078000     0.936000     0.021000     0.364000    -0.098000
   12.905000    27.058000     0.406000    -0.041000     0.376000    -0.101000
   12.989000    29.077000    -0.135000    -0.104000     0.379000    -0.101000
   12.737000    31.083000    -0.673000    -0.167000     0.371000    -0.099000
   12.155000    33.024000    -1.193000    -0.227000     0.354000    -0.095000
   11.258000    34.850000    -1.682000    -0.284000     0.328000    -0.088000
   10.070000    36.513000    -2.128000    -0.336000     0.293000    -0.079000
    8.621000    37.970000    -2.518000    -0.382000     0.251000    -0.067000
    6.948000    39.184000    -2.844000    -0.420000     0.202000    -0.054000
    5.096000    40.124000    -3.095000    -0.449000     0.149000    -0.040000
    3.111000    40.764000    -3.267000    -0.469000     0.091000    -0.024000
    1.046000    41.088000    -3.354000    -0.479000     0.030000    -0.008000
   -1.046000    41.088000    -3.354000    -0.479000    -0.030000     0.008000
   -3.111000    40.764000    -3.267000    -0.469000    -0.091000     0.024000
   -5.096000    40.124000    -3.095000    -0.449000    -0.149000     0.040000
   -6.948000    39.184000    -2.844000    -0.420000    -0.202000     0.054000
   -8.621000    37.970000    -2.518000    -0.382000    -0.251000     0.067000
  -10.070000    36.513000    -2.128000    -0.336000    -0.293000     0.079000
  -11.258000    34.850000    -1.682000    -0.284000    -0.328000     0.088000
  -12.155000    33.024000    -1.193000    -0.227000    -0.354000     0.095000
  -12.737000    31.083000    -0.673000    -0.167000    -0.371000     0.099000
  -12.989000    29.077000    -0.135000    -0.104000    -0.379000     0.101000
  -12.905000    27.058000     0.406000    -0.041000    -0.376000     0.101000
  -12.487000    25.078000     0.936000     0.021000    -0.364000     0.098000
  -11.745000    23.188000     1.442000     0.080000    -0.342000     0.092000
  -10.699000    21.438000     1.911000     0.134000    -0.312000     0.084000
   -9.376000    19.873000     2.331000     0.183000    -0.273000     0.073000
   -7.810000    18.533000     2.690000     0.225000    -0.228000     0.061000
   -6.041000    17.453000     2.979000     0.259000    -0.176000     0.047000
   -4.117000    16.661000     3.191000     0.284000    -0.120000     0.032000
   -2.085000    16.177000     3.321000     0.299000    -0.061000     0.016000
    0.000000    15.048000     3.623000     0.290000     0.000000    -0.000000
    2.087000    15.199000     3.583000     0.285000     0.054000    -0.015000
    4.127000    15.649000     3.462000     0.273000     0.108000    -0.029000
    6.074000    16.388000     3.265000     0.252000     0.158000    -0.042000
    7.886000    17.398000     2.994000     0.224000     0.206000    -0.055000
    9.522000    18.658000     2.656000     0.189000     0.248000    -0.067000
   10.946000    20.140000     2.259000     0.147000     0.285000    -0.076000
   12.124000    21.810000     1.812000     0.101000     0.316000    -0.085000
   13.032000    23.631000     1.324000     0.050000     0.340000    -0.091000
   13.649000    25.562000     0.806000    -0.004000     0.356000    -0.095000
   13.961000    27.561000     0.271000    -0.060000     0.364000    -0.098000
   13.961000    29.582000    -0.271000    -0.117000     0.364000    -0.098000
   13.649000    31.581000    -0.806000    -0.172000     0.356000    -0.095000
   13.032000    33.512000    -1.324000    -0.226000     0.340000    -0.091000
   12.124000    35.333000    -1.812000    -0.277000     0.316000    -0.085000
   10.946000    37.003000    -2.259000    -0.324000     0.285000    -0.076000
    9.522000    38.484000    -2.656000    -0.365000     0.248000    -0.067000
    7.886000    39.745000    -2.994000    -0.401000     0.206000    -0.055000
    6.074000    40.755000    -3.265000    -0.429000     0.158000    -0.042000
    4.127000    41.494000    -3.462000    -0.449000     0.108000    -0.029000
    2.087000    41.943000    -3.583000    -0.462000     0.054000    -0.015000
    0.000000    42.094000    -3.623000    -0.466000     0.000000    -0.000000
   -2.087000    41.943000    -3.583000    -0.462000    -0.054000     0.015000
   -4.127000    41.494000    -3.462000    -0.449000    -0.108000     0.029000
   -6.074000    40.755000    -3.265000    -0.429000    -0.158000     0.042000
   -7.886000    39.745000    -2.994000    -0.401000    -0.206000     0.055000
   -9.522000    38.484000    -2.656000    -0.365000    -0.248000     0.067000
  -10.946000    37.003000    -2.259000    -0.324000    -0.285000     0.076000
  -12.124000    35.333000    -1.812000    -0.277000    -0.316000     0.085000
  -13.032000    33.512000    -1.324000    -0.226000    -0.340000     0.091000
  -13.649000    31.581000    -0.806000    -0.172000    -0.356000     0.095000
  -13.961000    29.582000    -0.271000    -0.117000    -0.364000     0.098000
  -13.961000    27.561000     0.271000    -0.060000    -0.364000     0.098000
  -13.649000    25.562000     0.806000    -0.004000    -0.356000     0.095000
  -13.032000    23.631000     1.324000     0.050000    -0.340000     0.091000
  -12.124000    21.810000     1.812000     0.101000    -0.316000     0.085000
  -10.946000    20.140000     2.259000     0.147000    -0.285000     0.076000
   -9.522000    18.658000     2.656000     0.189000    -0.248000     0.067000
   -7.886000    17.398000     2.994000     0.224000    -0.206000     0.055000
   -6.074000    16.388000     3.265000     0.252000    -0.158000     0.042000
   -4.127000    15.649000     3.462000     0.273000    -0.108000     0.029000
   -2.087000    15.199000     3.583000     0.285000    -0.054000     0.015000
    0.000000   -28.571000     0.000000     0.088000     0.000000     0.000000
    0.000000   -30.571000     3.464000     0.795000     0.000000    -0.000000
    2.000000   -30.303000     3.000000     0.701000     0.177000    -0.306000
    3.464000   -29.571000     1.732000     0.442000     0.306000    -0.530000
    4.000000   -28.571000     0.000000     0.088000     0.354000    -0.612000
    3.464000   -27.571000    -1.732000    -0.265000     0.306000    -0.530000
    2.000000   -26.839000    -3.000000    -0.524000     0.177000    -0.306000
    0.000000   -26.571000    -3.464000    -0.619000     0.000000    -0.000000
   -2.000000   -26.839000    -3.000000    -0.524000    -0.177000     0.306000
   -3.464000   -27.571000    -1.732000    -0.265000    -0.306000     0.530000
   -4.000000   -28.571000    -0.000000     0.088000    -0.354000     0.612000
   -3.464000   -29.571000     1.732000     0.442000    -0.306000     0.530000
   -2.000000   -30.303000     3.000000     0.701000    -0.177000     0.306000
    0.000000   -31.071000     4.330000     0.721000     0.000000    -0.000000
    2.034000   -30.855000     3.956000     0.666000     0.129000    -0.223000
    3.716000   -30.244000     2.897000     0.512000     0.235000    -0.407000
    4.755000   -29.344000     1.338000     0.284000     0.301000    -0.521000
    4.973000   -28.310000    -0.453000     0.022000     0.314000    -0.545000
    4.330000   -27.321000    -2.165000    -0.228000     0.274000    -0.474000
    2.939000   -26.549000    -3.503000    -0.423000     0.186000    -0.322000
    1.040000   -26.126000    -4.236000    -0.530000     0.066000    -0.114000
   -1.040000   -26.126000    -4.236000    -0.530000    -0.066000     0.114000
   -2.939000   -26.549000    -3.503000    -0.423000    -0.186000     0.322000
   -4.330000   -27.321000    -2.165000    -0.228000    -0.274000     0.474000
   -4.973000   -28.310000    -0.453000     0.022000    -0.314000     0.545000
   -4.755000   -29.344000     1.338000     0.284000    -0.301000     0.521000
   -3.716000   -30.244000     2.897000     0.512000    -0.235000     0.407000
   -2.034000   -30.855000     3.956000     0.666000    -0.129000     0.223000
    0.000000   -31.571000     5.196000     0.666000     0.000000    -0.000000
    2.052000   -31.390000     4.883000     0.631000     0.099000    -0.171000
    3.857000   -30.870000     3.980000     0.531000     0.186000    -0.321000
    5.196000   -30.071000     2.598000     0.377000     0.250000    -0.433000
    5.909000   -29.092000     0.902000     0.189000     0.284000    -0.492000
    5.909000   -28.050000    -0.902000    -0.012000     0.284000    -0.492000
    5.196000   -27.071000    -2.598000    -0.200000     0.250000    -0.433000
    3.857000   -26.273000    -3.980000    -0.354000     0.186000    -0.321000
    2.052000   -25.752000    -4.883000    -0.454000     0.099000    -0.171000
    0.000000   -25.571000    -5.196000    -0.489000     0.000000    -0.000000
   -2.052000   -25.752000    -4.883000    -0.454000    -0.099000     0.171000
   -3.857000   -26.273000    -3.980000    -0.354000    -0.186000     0.321000
   -5.196000   -27.071000    -2.598000    -0.200000    -0.250000     0.433000
   -5.909000   -28.050000    -0.902000    -0.012000    -0.284000     0.492000
   -5.909000   -29.092000     0.902000     0.189000    -0.284000     0.492000
   -5.196000   -30.071000     2.598000     0.377000    -0.250000     0.433000
   -3.857000   -30.870000     3.980000     0.531000    -0.186000     0.321000
   -2.052000   -31.390000     4.883000     0.631000    -0.099000     0.171000
    0.000000   -32.071000     6.062000     0.623000     0.000000    -0.000000
    2.063000   -31.916000     5.793000     0.599000     0.079000    -0.136000
    3.943000   -31.463000     5.009000     0.530000     0.151000    -0.261000
    5.473000   -30.754000     3.780000     0.422000     0.209000    -0.362000
    6.516000   -29.850000     2.215000     0.284000     0.249000    -0.431000
    6.980000   -28.833000     0.453000     0.128000     0.267000    -0.462000
    6.824000   -27.793000    -1.349000    -0.031000     0.261000    -0.451000
    6.062000   -26.821000    -3.031000    -0.179000     0.231000    -0.401000
    4.761000   -26.006000    -4.444000    -0.304000     0.182000    -0.315000
    3.037000   -25.418000    -5.462000    -0.393000     0.116000    -0.201000
    1.043000   -25.110000    -5.994000    -0.440000     0.040000    -0.069000
   -1.043000   -25.110000    -5.994000    -0.440000    -0.040000     0.069000
   -3.037000   -25.418000    -5.462000    -0.393000    -0.116000     0.201000
   -4.761000   -26.006000    -4.444000    -0.304000    -0.182000     0.315000
   -6.062000   -26.821000    -3.031000    -0.179000    -0.231000     0.401000
   -6.824000   -27.793000    -1.349000    -0.031000    -0.261000     0.451000
   -6.980000   -28.833000     0.453000     0.128000    -0.267000     0.462000
   -6.516000   -29.850000     2.215000     0.284000    -0.249000     0.431000
   -5.473000   -30.754000     3.780000     0.422000    -0.209000     0.362000
   -3.943000   -31.463000     5.009000     0.530000    -0.151000     0.261000
   -2.063000   -31.916000     5.793000     0.599000    -0.079000     0.136000
    0.000000   -32.571000     6.928000     0.588000     0.000000    -0.000000
    2.071000   -32.435000     6.692000     0.571000     0.065000    -0.112000
    4.000000   -32.036000     6.000000     0.521000     0.125000    -0.217000
    5.657000   -31.400000     4.899000     0.442000     0.177000    -0.306000
    6.928000   -30.571000     3.464000     0.338000     0.217000    -0.375000
    7.727000   -29.607000     1.793000     0.218000     0.241000    -0.418000
    8.000000   -28.571000     0.000000     0.088000     0.250000    -0.433000
    7.727000   -27.536000    -1.793000    -0.041000     0.241000    -0.418000
    6.928000   -26.571000    -3.464000    -0.162000     0.217000    -0.375000
    5.657000   -25.743000    -4.899000    -0.265000     0.177000    -0.306000
    4.000000   -25.107000    -6.000000    -0.345000     0.125000    -0.217000
    2.071000   -24.708000    -6.692000    -0.395000     0.065000    -0.112000
    0.000000   -24.571000    -6.928000    -0.412000     0.000000    -0.000000
   -2.071000   -24.708000    -6.692000    -0.395000    -0.065000     0.112000
   -4.000000   -25.107000    -6.000000    -0.345000    -0.125000     0.217000
   -5.657000   -25.743000    -4.899000    -0.265000    -0.177000     0.306000
   -6.928000   -26.571000    -3.464000    -0.162000    -0.217000     0.375000
   -7.727000   -27.536000    -1.793000    -0.041000    -0.241000     0.418000
   -8.000000   -28.571000    -0.000000     0.088000    -0.250000     0.433000
   -7.727000   -29.607000     1.793000     0.218000    -0.241000     0.418000
   -6.928000   -30.571000     3.464000     0.338000    -0.217000     0.375000
   -5.657000   -31.400000     4.899000     0.442000    -0.177000     0.306000
   -4.000000   -32.036000     6.000000     0.521000    -0.125000     0.217000
   -2.071000   -32.435000     6.692000     0.571000    -0.065000     0.112000
    0.000000   -33.071000     7.794000     0.560000     0.000000    -0.000000
    2.076000   -32.950000     7.584000     0.547000     0.054000    -0.094000
    4.039000   -32.593000     6.965000     0.510000     0.106000    -0.183000
    5.785000   -32.019000     5.971000     0.449000     0.152000    -0.262000
    7.219000   -31.259000     4.654000     0.370000     0.189000    -0.327000
    8.264000   -30.354000     3.087000     0.275000     0.216000    -0.375000
    8.863000   -29.353000     1.353000     0.170000     0.232000    -0.402000
    8.985000   -28.310000    -0.453000     0.061000     0.235000    -0.408000
    8.622000   -27.281000    -2.235000    -0.047000     0.226000    -0.391000
    7.794000   -26.321000    -3.897000    -0.147000     0.204000    -0.354000
    6.546000   -25.483000    -5.349000    -0.235000     0.171000    -0.297000
    4.946000   -24.812000    -6.512000    -0.306000     0.130000    -0.224000
    3.078000   -24.343000    -7.324000    -0.355000     0.081000    -0.140000
    1.045000   -24.102000    -7.742000    -0.380000     0.027000    -0.047000
   -1.045000   -24.102000    -7.742000    -0.380000    -0.027000     0.047000
   -3.078000   -24.343000    -7.324000    -0.355000    -0.081000     0.140000
   -4.946000   -24.812000    -6.512000    -0.306000    -0.130000     0.224000
   -6.546000   -25.483000    -5.349000    -0.235000    -0.171000     0.297000
   -7.794000   -26.321000    -3.897000    -0.147000    -0.204000     0.354000
   -8.622000   -27.281000    -2.235000    -0.047000    -0.226000     0.391000
   -8.985000   -28.310000    -0.453000     0.061000    -0.235000     0.408000
   -8.863000   -29.353000     1.353000     0.170000    -0.232000     0.402000
   -8.264000   -30.354000     3.087000     0.275000    -0.216000     0.375000
   -7.219000   -31.259000     4.654000     0.370000    -0.189000     0.327000
   -5.785000   -32.019000     5.971000     0.449000    -0.152000     0.262000
